flow_id,src_addr,src_port,dst_addr,dst_port,ip_prot,timestamp,flow_duration,down_up_ratio,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_var,pkt_len_std,bytes_per_s,pkt_per_s,fwd_pkt_per_s,bwd_pkt_per_s,fwd_pkt_cnt,fwd_pkt_len_tot,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,fwd_pkt_hdr_len_tot,fwd_pkt_hdr_len_min,fwd_non_empty_pkt_cnt,bwd_pkt_cnt,bwd_pkt_len_tot,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,bwd_pkt_hdr_len_tot,bwd_pkt_hdr_len_min,bwd_non_empty_pkt_cnt,iat_max,iat_min,iat_mean,iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,flag_SYN,flag_fin,flag_rst,flag_ack,flag_psh,fwd_flag_psh,bwd_flag_psh,flag_urg,fwd_flag_urg,bwd_flag_urg,flag_cwr,flag_ece,fwd_bulk_bytes_mean,fwd_bulk_pkt_mean,fwd_bulk_rate_mean,bwd_bulk_bytes_mean,bwd_bulk_pkt_mean,bwd_bulk_rate_mean,fwd_subflow_bytes_mean,fwd_subflow_pkt_mean,bwd_subflow_bytes_mean,bwd_subflow_pkt_mean,fwd_tcp_init_win_bytes,bwd_tcp_init_win_bytes,label
192.168.132.10-255.255.255.255-39462-10001-17,192.168.132.10,39462,255.255.255.255,10001,17,1782937367891342,0,0.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1,243,243.0,243.0,243.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,-1,-1,NeedLabel
190.98.160.136-192.168.132.136-443-60716-17,190.98.160.136,443,192.168.132.136,60716,17,1782937368684852,14760853,0.0,26.0,24.0,24.666667,1.333333,1.154701,5.01326,0.20324,0.20324,0.0,3,74,26.0,24.0,24.666667,1.154701,24,8,3,0,0,0.0,0.0,0.0,0.0,0,0,0,14528401.0,232452.0,7380426.5,10108762.481397,14760853,14528401.0,232452.0,7380426.5,10108762.481397,0,0.0,0.0,0.0,0.0,232452.0,232452.0,232452.0,0.0,14528401.0,14528401.0,14528401.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.5,0.0,0.0,-1,-1,NeedLabel
190.98.160.130-192.168.132.136-443-63266-17,190.98.160.130,443,192.168.132.136,63266,17,1782937369232185,14086195,0.0,24.0,24.0,24.0,0.0,0.0,3.407592,0.141983,0.141983,0.0,2,48,24.0,24.0,24.0,0.0,16,8,2,0,0,0.0,0.0,0.0,0.0,0,0,0,14086195.0,14086195.0,14086195.0,0.0,14086195,14086195.0,14086195.0,14086195.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14086195.0,14086195.0,14086195.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,-1,-1,NeedLabel
10.11.12.13-192.168.132.23-53-52665-17,10.11.12.13,53,192.168.132.23,52665,17,1782937369256785,0,0.0,408.0,408.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,1,408,408.0,408.0,408.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,1.0,0.0,0.0,-1,-1,NeedLabel
10.11.12.13-192.168.132.23-53-29519-17,10.11.12.13,53,192.168.132.23,29519,17,1782937369256936,0,0.0,507.0,507.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,1,507,507.0,507.0,507.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.23-142.251.156.119-54696-443-6,192.168.132.23,54696,142.251.156.119,443,6,1782937369306490,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0,0,0.0,0.0,0.0,0.0,0,0,0,2,0,0.0,0.0,0.0,0.0,72,32,0,10000.0,10000.0,10000.0,0.0,0,0.0,0.0,0.0,0.0,10000,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,28960,NeedLabel
172.64.148.235-192.168.132.136-443-60491-6,172.64.148.235,443,192.168.132.136,60491,6,1782937371328708,20036158,0.0,24.0,0.0,16.0,192.0,13.856406,2.395669,0.149729,0.149729,0.0,3,48,24.0,0.0,16.0,13.856406,60,20,2,0,0,0.0,0.0,0.0,0.0,0,0,0,20000714.0,35444.0,10018079.0,14117577.80522,20036158,20000714.0,35444.0,10018079.0,14117577.80522,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000714.0,20000714.0,20000714.0,0.0,0,0,0,3,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.5,0.0,0.0,217,-1,NeedLabel
192.168.132.79-142.251.156.2-58940-443-17,192.168.132.79,58940,142.251.156.2,443,17,1782937374051283,5607505,1.236842,1252.0,26.0,306.811765,193252.74986,439.60522,4650.731475,15.158257,6.776632,8.381624,38,15315,1252.0,31.0,403.026316,542.87356,304,8,38,47,10764,1252.0,0.0,229.021277,319.398517,376,8,47,1840197.0,1.0,66756.011905,229537.114859,5551920,1896622.0,2.0,150051.891892,338788.810483,5484203,1840197.0,1.0,119221.804348,302165.393141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2481.0,5.5,214851.699502,7657.5,19.0,5382.0,23.5,-1,-1,NeedLabel
192.168.132.79-108.177.123.139-54815-443-17,192.168.132.79,54815,108.177.123.139,443,17,1782937374211730,208842,2.2,1252.0,28.0,658.5,322431.333333,567.830374,50449.622202,76.612942,23.941544,52.671398,5,5044,1252.0,36.0,1008.8,543.811732,40,8,5,11,5492,1252.0,0.0,499.272727,525.46248,88,8,11,79679.0,4.0,13922.8,26459.840938,129163,70690.0,4.0,32290.75,36719.089925,139295,79838.0,29.0,13929.5,26327.481123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4750.0,7.0,2983668.341709,5044.0,5.0,5492.0,11.0,-1,-1,NeedLabel
192.168.132.79-142.251.154.119-55718-443-17,192.168.132.79,55718,142.251.154.119,443,17,1782937374216389,155754,1.857143,1252.0,24.0,642.25,315689.355263,561.862399,82469.792108,128.407617,44.942666,83.464951,7,5807,1252.0,31.0,829.571429,576.218956,56,8,7,13,7038,1252.0,0.0,541.384615,549.851728,104,8,13,54182.0,1.0,8197.578947,15904.674412,155754,60815.0,3.0,25959.0,27390.024177,95033,35938.0,1.0,7919.416667,13935.07561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4755.0,7.0,830712.78826,5807.0,7.0,7038.0,13.0,-1,-1,NeedLabel
192.168.132.79-216.239.32.181-55846-443-17,192.168.132.79,55846,216.239.32.181,443,17,1782937374217120,217561,1.5,1252.0,28.0,563.45,307494.892105,554.52222,51796.967287,91.928241,36.771296,55.156944,8,5755,1252.0,31.0,719.375,604.668489,64,8,8,12,5514,1252.0,0.0,459.5,518.640443,96,8,12,69735.0,2.0,11450.578947,21396.7563,147826,64507.0,2.0,21118.0,27060.103905,149804,89770.0,29.0,13618.545455,27815.209118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4753.0,7.0,1665381.920112,5755.0,8.0,5514.0,12.0,-1,-1,NeedLabel
192.168.132.79-142.251.156.2-41275-443-17,192.168.132.79,41275,142.251.156.2,443,17,1782937374228756,630304,1.142857,1252.0,24.0,470.416667,317313.433616,563.305808,44779.979185,95.192161,44.423009,50.769153,28,19301,1252.0,31.0,689.321429,611.396825,224,8,28,32,8924,1252.0,0.0,278.875,444.063549,256,8,32,76695.0,0.0,10683.118644,18509.087488,553609,92160.0,1.0,20504.037037,27772.39858,574098,116089.0,0.0,18519.290323,27978.858429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5729.5,5.5,195910.481954,2222.0,5.333333,132359.073129,19301.0,28.0,8924.0,32.0,-1,-1,NeedLabel
192.168.132.79-160.79.104.10-52441-443-17,192.168.132.79,52441,160.79.104.10,443,17,1782937374808644,339500,1.071429,1252.0,26.0,631.137931,321232.551724,566.77381,53911.634757,85.419735,41.237113,44.182622,14,10363,1252.0,45.0,740.214286,553.146827,112,8,14,15,7940,1200.0,0.0,529.333333,579.091242,120,8,15,294076.0,0.0,12125.0,55321.386321,339500,294231.0,1.0,26115.384615,80810.921344,320766,294169.0,0.0,22911.857143,78137.145448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4922.0,4.5,781517.942204,1881.0,4.5,222038.600012,10363.0,14.0,7940.0,15.0,-1,-1,NeedLabel
142.251.0.188-192.168.132.23-5228-59892-6,142.251.0.188,5228,192.168.132.23,59892,6,1782937377397063,2285,0.0,1400.0,203.0,801.5,716404.5,846.406817,701531.728665,875.273523,875.273523,0.0,2,1603,1400.0,203.0,801.5,846.406817,64,32,2,0,0,0.0,0.0,0.0,0.0,0,0,0,2285.0,2285.0,2285.0,0.0,2285,2285.0,2285.0,2285.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1603.0,2.0,0.0,0.0,1050,-1,NeedLabel
192.168.132.10-255.255.255.255-55920-10001-17,192.168.132.10,55920,255.255.255.255,10001,17,1782937377905548,0,0.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1,243,243.0,243.0,243.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.10-255.255.255.255-41867-10001-17,192.168.132.10,41867,255.255.255.255,10001,17,1782937387915287,0,0.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1,243,243.0,243.0,243.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.101-255.255.255.255-51571-10002-17,192.168.132.101,51571,255.255.255.255,10002,17,1782937388432576,0,0.0,154.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154,154.0,154.0,154.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.100-255.255.255.255-52776-10002-17,192.168.132.100,52776,255.255.255.255,10002,17,1782937392735844,0,0.0,154.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154,154.0,154.0,154.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,1.0,0.0,0.0,-1,-1,NeedLabel
157.240.197.61-192.168.132.27-5222-51726-6,157.240.197.61,5222,192.168.132.27,51726,6,1782937395947075,73798287,0.0,205.0,0.0,119.5,9813.1,99.061092,9.715673,0.081303,0.081303,0.0,6,717,205.0,0.0,119.5,99.061092,192,32,4,0,0,0.0,0.0,0.0,0.0,0,0,0,30262549.0,0.0,14759657.4,14461399.23254,73798287,30262549.0,0.0,14759657.4,14461399.23254,0,0.0,0.0,0.0,0.0,113664.0,113664.0,113664.0,0.0,30262549.0,15914803.0,24561541.0,7613963.996816,0,0,0,6,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,179.25,1.5,0.0,0.0,410,-1,NeedLabel
192.168.132.64-192.168.132.255-137-137-17,192.168.132.64,137,192.168.132.255,137,17,1782937396457778,1522397,0.0,50.0,50.0,50.0,0.0,0.0,98.528833,1.970577,1.970577,0.0,3,150,50.0,50.0,50.0,0.0,24,8,3,0,0,0.0,0.0,0.0,0.0,0,0,0,768126.0,754271.0,761198.5,9796.964453,1522397,768126.0,754271.0,761198.5,9796.964453,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,3.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.10-255.255.255.255-38816-10001-17,192.168.132.10,38816,255.255.255.255,10001,17,1782937397920631,0,0.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1,243,243.0,243.0,243.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.79-10.11.12.13-55125-53-17,192.168.132.79,55125,10.11.12.13,53,17,1782937401611463,1212,1.0,816.0,48.0,432.0,294912.0,543.058008,712871.287129,1650.165017,825.082508,825.082508,1,48,48.0,48.0,48.0,0.0,8,8,1,1,816,816.0,0.0,816.0,0.0,8,8,1,1212.0,1212.0,1212.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,816.0,1.0,-1,-1,NeedLabel
192.168.132.79-160.79.104.10-46329-443-17,192.168.132.79,46329,160.79.104.10,443,17,1782937401612033,209920,1.125,1252.0,26.0,702.764706,314774.191176,561.047405,56912.157012,80.983232,38.109756,42.873476,8,7236,1252.0,43.0,904.5,545.539314,64,8,8,9,4711,1200.0,0.0,523.444444,540.614953,72,8,9,142963.0,0.0,13120.0,35672.747525,209920,164348.0,2.0,29988.571429,60183.794701,187158,142963.0,0.0,23394.75,49256.073351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,594.0,4.0,297000000.0,7236.0,8.0,4711.0,9.0,-1,-1,NeedLabel
192.168.132.127-224.0.0.252-56480-5355-17,192.168.132.127,56480,224.0.0.252,5355,17,1782937405461858,423629,0.0,23.0,23.0,23.0,0.0,0.0,108.585578,4.721112,4.721112,0.0,2,46,23.0,23.0,23.0,0.0,16,8,2,0,0,0.0,0.0,0.0,0.0,0,0,0,423629.0,423629.0,423629.0,0.0,423629,423629.0,423629.0,423629.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.127-192.168.132.255-137-137-17,192.168.132.127,137,192.168.132.255,137,17,1782937405464764,765586,0.0,68.0,68.0,68.0,0.0,0.0,532.925106,7.837134,7.837134,0.0,6,408,68.0,68.0,68.0,0.0,48,8,6,0,0,0.0,0.0,0.0,0.0,0,0,0,764046.0,97.0,153117.2,341519.706244,765586,764046.0,97.0,153117.2,341519.706244,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,408.0,6.0,532.925106,0.0,0.0,0.0,408.0,6.0,0.0,0.0,-1,-1,NeedLabel
162.159.134.234-192.168.132.30-443-44896-6,162.159.134.234,443,192.168.132.30,44896,6,1782937406424061,118846097,0.0,1448.0,93.0,512.7,175600.010526,419.046549,86.279653,0.168285,0.168285,0.0,20,10254,1448.0,93.0,512.7,419.046549,640,32,20,0,0,0.0,0.0,0.0,0.0,0,0,0,34331241.0,133.0,6255057.736842,9602089.621041,118846097,34331241.0,133.0,6255057.736842,9602089.621041,0,0.0,0.0,0.0,0.0,6400168.0,748598.0,2956306.25,2632125.765873,34331241.0,7300916.0,17722383.666667,9927371.466641,0,0,0,20,18,18,0,0,0,0,0,0,1404.0,4.0,1555.661433,0.0,0.0,0.0,932.181818,1.818182,0.0,0.0,201,-1,NeedLabel
190.98.160.130-192.168.132.136-443-49836-17,190.98.160.130,443,192.168.132.136,49836,17,1782937406590684,541267,0.0,24.0,24.0,24.0,0.0,0.0,133.021226,5.542551,5.542551,0.0,3,72,24.0,24.0,24.0,0.0,24,8,3,0,0,0.0,0.0,0.0,0.0,0,0,0,276506.0,264761.0,270633.5,8304.969145,541267,276506.0,264761.0,270633.5,8304.969145,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,3.0,0.0,0.0,-1,-1,NeedLabel
190.98.160.136-192.168.132.136-443-62057-17,190.98.160.136,443,192.168.132.136,62057,17,1782937406628993,546584,0.0,24.0,24.0,24.0,0.0,0.0,131.727237,5.488635,5.488635,0.0,3,72,24.0,24.0,24.0,0.0,24,8,3,0,0,0.0,0.0,0.0,0.0,0,0,0,287552.0,259032.0,273292.0,20166.685399,546584,287552.0,259032.0,273292.0,20166.685399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,3.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.79-64.176.3.116-34096-123-17,192.168.132.79,34096,64.176.3.116,123,17,1782937407785071,75913,1.0,48.0,48.0,48.0,0.0,0.0,1264.605535,26.345949,13.172974,13.172974,1,48,48.0,48.0,48.0,0.0,8,8,1,1,48,48.0,0.0,48.0,0.0,8,8,1,75913.0,75913.0,75913.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,48.0,1.0,-1,-1,NeedLabel
192.168.132.10-255.255.255.255-42974-10001-17,192.168.132.10,42974,255.255.255.255,10001,17,1782937407921419,0,0.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1,243,243.0,243.0,243.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.32-224.0.0.251-5353-5353-17,192.168.132.32,5353,224.0.0.251,5353,17,1782937411999911,2022729,0.0,77.0,61.0,70.6,76.8,8.763561,174.516705,2.471908,2.471908,0.0,5,353,77.0,61.0,70.6,8.763561,40,8,5,0,0,0.0,0.0,0.0,0.0,0,0,0,1015760.0,376.0,505682.25,580710.354331,2022729,1015760.0,376.0,505682.25,580710.354331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,117.666667,1.666667,0.0,0.0,-1,-1,NeedLabel
192.168.132.79-216.238.112.29-53107-123-17,192.168.132.79,53107,216.238.112.29,123,17,1782937417264952,96852,1.0,48.0,48.0,48.0,0.0,0.0,991.203073,20.650064,10.325032,10.325032,1,48,48.0,48.0,48.0,0.0,8,8,1,1,48,48.0,0.0,48.0,0.0,8,8,1,96852.0,96852.0,96852.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,48.0,1.0,-1,-1,NeedLabel
192.168.132.79-10.11.12.13-52165-53-17,192.168.132.79,52165,10.11.12.13,53,17,1782937417598276,52371,1.0,135.0,54.0,94.5,3280.5,57.275649,3608.867503,38.189074,19.094537,19.094537,1,54,54.0,54.0,54.0,0.0,8,8,1,1,135,135.0,0.0,135.0,0.0,8,8,1,52371.0,52371.0,52371.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,135.0,1.0,-1,-1,NeedLabel
192.168.132.79-10.11.12.13-42016-53-17,192.168.132.79,42016,10.11.12.13,53,17,1782937417598307,748,1.0,822.0,54.0,438.0,294912.0,543.058008,1171122.994652,2673.796791,1336.898396,1336.898396,1,54,54.0,54.0,54.0,0.0,8,8,1,1,822,822.0,0.0,822.0,0.0,8,8,1,748.0,748.0,748.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,822.0,1.0,-1,-1,NeedLabel
192.168.132.79-34.107.243.93-35324-443-6,192.168.132.79,35324,34.107.243.93,443,6,1782937417819457,548411,1.0,1448.0,0.0,247.777778,186334.300654,431.66457,8132.586691,32.822099,16.411049,16.411049,9,3298,1448.0,0.0,366.444444,541.605971,296,32,5,9,1162,807.0,0.0,129.111111,266.344441,296,32,3,208787.0,2.0,32259.470588,68487.808453,548411,231997.0,2.0,68551.375,101125.325048,507689,208787.0,3.0,63461.125,91719.397711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,17,7,4,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3298.0,9.0,1162.0,9.0,64240,28960,NeedLabel
192.168.132.10-255.255.255.255-41412-10001-17,192.168.132.10,41412,255.255.255.255,10001,17,1782937417926493,0,0.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1,243,243.0,243.0,243.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.101-255.255.255.255-58861-10002-17,192.168.132.101,58861,255.255.255.255,10002,17,1782937418438558,0,0.0,154.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154,154.0,154.0,154.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.100-255.255.255.255-41676-10002-17,192.168.132.100,41676,255.255.255.255,10002,17,1782937422734682,0,0.0,154.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154,154.0,154.0,154.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.10-255.255.255.255-50177-10001-17,192.168.132.10,50177,255.255.255.255,10001,17,1782937427941851,0,0.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1,243,243.0,243.0,243.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.10-255.255.255.255-58519-10001-17,192.168.132.10,58519,255.255.255.255,10001,17,1782937437955284,0,0.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1,243,243.0,243.0,243.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,-1,-1,NeedLabel
